user_id,user_full_name,user_email,user_city,user_signup_date,user_is_subscriber,user_subscription_start_date,total_orders,delivered_orders,cancelled_orders,refunded_orders,total_food_revenue,total_revenue,avg_order_value,first_order_date,last_order_date,customer_lifetime_days,avg_delivery_minutes,late_delivery_count,user_segment
USR-0681,Sabina Múñiz Baños,eusebio.lucas@example.com,Valencia,2024-03-24,t,2024-03-24,3,3,0,0,79.69,79.69,26.56,2024-06-03,2025-06-03,365,65.0,1,regular
USR-0303,Eufemia Saavedra-Juan,guiomar.almazán@example.com,Valencia,2025-11-21,f,,3,3,0,0,123.42,135.39,45.13,2025-11-29,2025-12-31,32,57.3,2,regular
USR-1006,Pastora Barba Tovar,javiera.lluch@example.com,Madrid,2025-09-20,f,,3,2,1,1,43.58,55.55,18.52,2025-11-09,2025-12-31,52,76.0,2,regular
USR-0269,Rico Román Hervás,iván.morillo@example.com,Valencia,2025-05-24,f,,2,2,0,0,103.77,111.75,55.88,2025-07-07,2025-10-11,96,86.5,2,regular
USR-0435,Benito de Campo,flor.torres@example.com,Barcelona,2025-08-25,f,,3,3,0,0,109.16,121.13,40.38,2025-09-27,2025-12-01,65,41.3,1,regular
USR-1371,Geraldo Barragán Gallo,eutimio.suarez@example.com,Valencia,2024-09-03,f,,1,1,0,0,65.42,69.41,69.41,2025-11-05,2025-11-05,0,46.0,1,one_time
USR-0144,Clara Llorente Serna,eutropio.ochoa@example.com,Barcelona,2024-12-05,f,,1,1,0,0,24.58,28.57,28.57,2025-01-09,2025-01-09,0,34.0,0,one_time
USR-0258,Maricela Martí Jover,amelia.cobos@example.com,Madrid,2025-04-09,f,,3,3,0,0,103.19,115.16,38.39,2025-05-14,2025-07-28,75,61.7,3,regular
USR-1183,Felicidad Santamaria,cayetano.andrés@example.com,Barcelona,2024-04-21,t,2024-04-21,5,5,0,0,212.45,212.45,42.49,2024-11-02,2025-10-24,356,63.2,3,regular
USR-0814,Gonzalo Neira,guillermo.llanos@example.com,Valencia,2025-11-19,f,,1,1,0,0,33.12,37.11,37.11,2025-12-17,2025-12-17,0,57.0,0,one_time
USR-1136,Cecilio Aragonés Olivé,luis miguel.molina@example.com,Barcelona,2024-10-02,f,,3,2,1,1,100.43,112.40,37.47,2025-01-10,2025-07-26,197,67.0,2,regular
USR-0870,Miguel Ángel Teruel,atilio.nogués@example.com,Valencia,2025-01-24,f,,1,1,0,0,10.98,14.97,14.97,2025-06-11,2025-06-11,0,70.0,1,one_time
USR-0851,Nico Rosendo Carpio Cueto,eli.nadal@example.com,Barcelona,2025-07-04,f,,5,5,0,0,183.58,203.53,40.71,2025-08-06,2025-11-03,89,53.2,5,regular
USR-0784,Ulises Riera Rosa,ainara.portillo@example.com,Valencia,2024-06-28,f,,3,3,0,0,120.03,132.00,44.00,2025-05-18,2025-08-28,102,50.0,3,regular
USR-1202,Feliciano Sancho Cabeza Bartolomé,zaida.aramburu@example.com,Madrid,2024-05-11,t,2024-05-11,4,4,0,0,176.27,176.27,44.07,2024-06-16,2025-12-01,533,48.3,1,regular
USR-0148,Cayetano Camacho,alondra.pombo@example.com,Valencia,2025-03-22,f,,2,2,0,0,69.96,77.94,38.97,2025-09-06,2025-12-24,109,54.0,2,regular
USR-1120,Baldomero Tapia Moraleda,hortensia.peiró@example.com,Barcelona,2025-03-09,f,,3,3,0,0,121.13,133.10,44.37,2025-05-16,2025-08-06,82,64.7,2,regular
USR-0655,Blas Guillén,federico.bustamante@example.com,Valencia,2024-11-03,f,,3,3,0,0,129.69,141.66,47.22,2025-01-17,2025-09-08,234,55.3,2,regular
USR-0488,Adela Carreño Oller,valerio.escudero@example.com,Madrid,2025-03-29,f,,2,2,0,0,105.53,113.51,56.76,2025-10-03,2025-10-30,27,30.0,0,regular
USR-0292,Macario Chaves Cadenas,victoriano.cañizares@example.com,Barcelona,2025-08-26,f,,3,3,0,0,115.86,127.83,42.61,2025-10-23,2025-12-18,56,57.7,1,regular
USR-1402,Gala Perlita García Borrell,jovita.estevez@example.com,Madrid,2025-08-13,f,,4,4,0,0,181.41,197.37,49.34,2025-08-20,2025-10-29,70,62.3,1,regular
USR-1023,Chema Gargallo Llamas,maristela.pazos@example.com,Madrid,2024-05-21,f,,1,1,0,0,20.68,24.67,24.67,2025-05-15,2025-05-15,0,57.0,0,one_time
USR-0011,Manu Bonilla Valencia,gracia.barragán@example.com,Madrid,2024-10-11,t,2024-10-11,2,2,0,0,52.37,52.37,26.19,2025-01-11,2025-10-12,274,71.0,2,regular
USR-0835,Felix Río Uribe,nélida.pont@example.com,Valencia,2025-08-31,t,2025-08-31,1,1,0,0,9.89,11.38,11.38,2025-11-29,2025-11-29,0,45.0,1,one_time
USR-0893,Odalys Emperatriz Roca Posada,paulina.osuna@example.com,Valencia,2025-01-17,t,2025-01-17,7,6,1,1,322.97,324.46,46.35,2025-02-27,2025-12-27,303,57.2,4,power_user
USR-1420,Bonifacio de Alcalde,lucho.lucas@example.com,Barcelona,2025-08-26,f,,4,4,0,0,143.69,159.65,39.91,2025-08-29,2025-12-22,115,55.8,2,regular
USR-0267,Matías Piña Diaz,isabel.real@example.com,Valencia,2024-02-25,f,,3,3,0,0,118.01,129.98,43.33,2024-06-09,2024-12-31,205,55.0,1,regular
USR-1263,Virginia María Fernanda Alemán Valbuena,celestino.ruano@example.com,Barcelona,2024-08-02,t,2024-08-02,5,5,0,0,219.95,219.95,43.99,2024-11-03,2025-09-18,319,60.2,4,regular
USR-1132,Gabriela Mas Asensio,modesta.pascual@example.com,Valencia,2024-01-13,f,,2,1,1,1,59.72,67.70,33.85,2025-04-03,2025-06-14,72,52.0,0,regular
USR-1019,Susana Jaén Portero,josefa.borrego@example.com,Madrid,2024-03-27,f,,5,5,0,0,168.22,188.17,37.63,2024-07-03,2025-09-26,450,62.6,3,regular
USR-0290,Chus Peiró Fajardo,marisa.salom@example.com,Barcelona,2025-04-09,t,2025-04-09,7,5,2,2,302.01,302.01,43.14,2025-05-20,2025-11-24,188,74.8,4,power_user
USR-0399,Rita Moll Suárez,rogelio.valderrama@example.com,Madrid,2025-07-24,f,,4,4,0,0,147.66,163.62,40.91,2025-11-03,2025-12-13,40,59.3,3,regular
USR-0493,América Guardia Calleja,rafa.galvez@example.com,Barcelona,2025-06-23,f,,4,4,0,0,205.58,221.54,55.39,2025-08-23,2025-12-09,108,60.8,3,regular
USR-1445,Rafa Murillo Ballesteros,pedro.tejera@example.com,Madrid,2024-08-24,f,,4,4,0,0,130.96,146.92,36.73,2024-12-09,2025-12-29,385,63.5,3,regular
USR-0398,Valero Beltrán Oller,eugenio.valbuena@example.com,Madrid,2025-11-23,f,,3,2,1,1,190.50,202.47,67.49,2025-12-14,2025-12-30,16,49.5,1,regular
USR-1515,Darío Ramis Peñalver,lucio.menéndez@example.com,Madrid,2024-10-07,f,,3,2,1,1,80.17,92.14,30.71,2024-10-12,2024-12-14,63,70.5,2,regular
USR-0670,Tere Pinto-Salom,fernando.cepeda@example.com,Madrid,2024-05-07,f,,1,1,0,0,31.14,35.13,35.13,2024-06-30,2024-06-30,0,30.0,0,one_time
USR-0206,Abril Simó-Gallo,graciana.becerra@example.com,Barcelona,2024-06-18,f,,3,2,1,1,80.95,92.92,30.97,2024-07-30,2025-11-29,487,40.5,1,regular
USR-0433,Nerea Cabello Costa,clarisa.jove@example.com,Barcelona,2024-04-22,f,,5,4,1,1,172.53,192.48,38.50,2024-09-11,2025-12-01,446,63.3,4,regular
USR-0154,Fausto Bello Leal,roberto.medina@example.com,Madrid,2024-03-12,f,,2,2,0,0,47.56,55.54,27.77,2024-06-30,2025-04-01,275,46.0,1,regular
USR-1239,Alex Mur Almansa,isa.benavente@example.com,Madrid,2024-07-25,f,,1,1,0,0,41.19,45.18,45.18,2025-08-23,2025-08-23,0,43.0,0,one_time
USR-0380,Amílcar Ramírez-Pallarès,consuelo.ávila@example.com,Valencia,2025-02-09,f,,3,2,1,1,96.92,108.89,36.30,2025-04-08,2025-10-23,198,80.5,1,regular
USR-0256,Flora de Cerdán,enrique.sola@example.com,Valencia,2025-01-31,f,,5,5,0,0,163.16,183.11,36.62,2025-02-28,2025-08-18,171,53.4,4,regular
USR-1501,Marita Salamanca Valencia,pío.burgos@example.com,Barcelona,2024-08-08,f,,2,2,0,0,111.45,119.43,59.72,2025-01-16,2025-05-20,124,47.5,1,regular
USR-1347,Concepción Chacón Rosales,amor.sanmartín@example.com,Madrid,2025-01-16,f,,3,3,0,0,132.57,144.54,48.18,2025-02-04,2025-07-16,162,64.7,2,regular
USR-1249,Lorenzo Sebastián Castell Gascón,goyo.arenas@example.com,Valencia,2025-07-29,f,,2,2,0,0,84.29,92.27,46.14,2025-09-15,2025-12-04,80,97.0,2,regular
USR-0473,Tomasa María Fernanda Pedrosa Azorin,óscar.plana@example.com,Valencia,2024-08-19,f,,5,3,2,2,242.17,262.12,52.42,2024-10-03,2025-07-05,275,70.7,2,regular
USR-1115,Florencia Llobet Torrens,clemente.goñi@example.com,Barcelona,2024-06-25,f,,3,2,1,1,140.34,152.31,50.77,2024-07-21,2025-09-30,436,53.0,1,regular
USR-0603,Arcelia Cases Bayo,andrés felipe.manzanares@example.com,Madrid,2025-07-21,t,2025-07-21,3,3,0,0,78.49,79.98,26.66,2025-09-02,2025-11-16,75,66.3,3,regular
USR-0238,Rubén Barco Alcalá,prudencia.casal@example.com,Valencia,2025-09-22,f,,1,1,0,0,34.21,38.20,38.20,2025-10-30,2025-10-30,0,83.0,1,one_time
USR-0806,Pili Nicolás Pallarès,jafet.vicente@example.com,Valencia,2024-04-24,t,2024-04-24,3,3,0,0,149.84,149.84,49.95,2024-10-19,2025-12-09,416,56.3,2,regular
USR-0728,Marcia Gracia,ofelia.puente@example.com,Valencia,2025-03-02,f,,6,5,1,1,148.29,172.23,28.71,2025-04-25,2025-12-26,245,50.0,3,power_user
USR-1336,Leonel Enríquez Baquero,borja.canales@example.com,Madrid,2024-08-04,f,,5,5,0,0,255.69,275.64,55.13,2024-08-14,2025-12-22,495,41.0,2,regular
USR-0885,Teodosio Espejo Plana,rosenda.olmedo@example.com,Valencia,2024-06-22,t,2024-06-22,4,2,2,2,238.11,238.11,59.53,2024-11-16,2025-11-09,358,51.5,2,regular
USR-0364,Angelina del Torrent,ruperta.perera@example.com,Barcelona,2025-01-02,f,,5,3,2,2,222.20,242.15,48.43,2025-02-11,2025-11-20,282,62.0,2,regular
USR-0633,Paulina Bellido-Juan,nadia.saavedra@example.com,Madrid,2024-03-17,f,,4,4,0,0,209.34,225.30,56.33,2024-06-10,2025-10-30,507,60.8,3,regular
USR-0871,Valentina Olivé Escudero,ximena.abella@example.com,Madrid,2025-01-02,f,,1,1,0,0,69.73,73.72,73.72,2025-11-25,2025-11-25,0,78.0,1,one_time
USR-1474,Vilma Esteban Esparza,alejandro.morell@example.com,Valencia,2025-01-29,t,2025-01-29,2,2,0,0,49.01,49.01,24.51,2025-11-10,2025-11-13,3,73.0,2,regular
USR-0456,Rafaela Bermúdez Palau,reina.tejedor@example.com,Barcelona,2025-02-12,f,,4,4,0,0,108.70,124.66,31.17,2025-03-23,2025-12-17,269,54.8,2,regular
USR-1499,Carina Corbacho Bayona,fabián.soriano@example.com,Valencia,2025-02-23,t,2025-02-23,5,5,0,0,240.98,240.98,48.20,2025-06-20,2025-10-26,128,48.8,1,regular
USR-0186,Jaime Flavio Machado Bautista,azahar.folch@example.com,Valencia,2025-04-01,f,,3,2,1,1,142.77,154.74,51.58,2025-04-08,2025-10-17,192,71.0,1,regular
USR-1290,Milagros Posada Almansa,candelas.comas@example.com,Valencia,2025-02-11,f,,1,1,0,0,36.29,40.28,40.28,2025-10-06,2025-10-06,0,40.0,1,one_time
USR-1256,Ana Belén de Vazquez,cándida.tomás@example.com,Valencia,2025-09-18,t,2025-09-18,1,1,0,0,19.28,19.28,19.28,2025-10-28,2025-10-28,0,38.0,1,one_time
USR-0390,Samuel Feliu Oller,jenaro.vidal@example.com,Madrid,2024-05-14,t,2024-05-14,2,2,0,0,77.95,79.44,39.72,2025-06-16,2025-11-08,145,42.5,2,regular
USR-1066,Rosalina Gomis Luque,emma.campoy@example.com,Valencia,2025-08-18,t,2025-08-18,1,1,0,0,64.40,64.40,64.40,2025-10-13,2025-10-13,0,32.0,1,one_time
USR-0927,Rubén Amaya Ochoa,ámbar.real@example.com,Madrid,2024-03-21,f,,1,1,0,0,37.52,41.51,41.51,2024-09-14,2024-09-14,0,57.0,0,one_time
USR-1452,Loreto Pont Royo,eduardo.caballero@example.com,Valencia,2025-01-01,f,,2,2,0,0,55.96,63.94,31.97,2025-05-01,2025-10-19,171,67.0,2,regular
USR-0596,Lorenza Infante,primitiva.martínez@example.com,Barcelona,2025-10-09,f,,1,1,0,0,10.42,14.41,14.41,2025-10-22,2025-10-22,0,31.0,1,one_time
USR-1255,Alba del Bastida,ofelia.cadenas@example.com,Madrid,2024-02-03,t,2024-02-03,3,3,0,0,68.76,70.25,23.42,2024-11-14,2025-08-22,281,57.0,3,regular
USR-0739,Lupe del Benavides,ignacia.lledó@example.com,Valencia,2025-09-18,f,,6,5,1,1,263.06,287.00,47.83,2025-10-14,2025-12-16,63,60.8,3,power_user
USR-1116,Amado Boix Ricart,asunción.alvarez@example.com,Barcelona,2024-01-18,f,,3,3,0,0,86.98,98.95,32.98,2024-07-03,2025-04-04,275,72.0,2,regular
USR-1390,Leocadia Alvarez Salamanca,emigdio.borrego@example.com,Valencia,2025-07-18,f,,1,1,0,0,60.06,64.05,64.05,2025-08-18,2025-08-18,0,37.0,1,one_time
USR-0865,Amalia Galan,melisa.iriarte@example.com,Valencia,2024-08-04,f,,3,3,0,0,71.25,83.22,27.74,2025-06-06,2025-10-19,135,68.3,2,regular
USR-1030,Roberta de Guerra,nuria.barrio@example.com,Valencia,2025-01-10,f,,3,3,0,0,85.44,97.41,32.47,2025-01-16,2025-09-03,230,61.3,1,regular
USR-0016,Matías Nadal Piquer,espiridión.albero@example.com,Valencia,2024-03-21,f,,2,2,0,0,41.48,49.46,24.73,2024-05-06,2025-08-28,479,81.0,2,regular
USR-0220,Bruno Marciano Pacheco Torre,caridad.aguado@example.com,Valencia,2025-04-29,f,,1,1,0,0,13.80,17.79,17.79,2025-05-21,2025-05-21,0,71.0,1,one_time
USR-0226,Edelmiro Palomino-Pedrero,teófilo.estevez@example.com,Barcelona,2025-02-10,f,,3,3,0,0,113.97,125.94,41.98,2025-04-07,2025-12-26,263,62.7,1,regular
USR-0623,Lucio Pallarès Luna,nacio.llopis@example.com,Valencia,2025-12-09,f,,5,5,0,0,266.14,286.09,57.22,2025-12-23,2025-12-30,7,56.4,3,regular
USR-0832,Ruben Serra Torrens,amado.torralba@example.com,Valencia,2024-04-25,t,2024-04-25,6,6,0,0,266.64,266.64,44.44,2024-09-29,2025-11-22,419,72.5,4,power_user
USR-0161,Tecla Ángel,samanta.martínez@example.com,Madrid,2025-09-22,f,,1,1,0,0,37.16,41.15,41.15,2025-11-02,2025-11-02,0,66.0,1,one_time
USR-1488,Pili Celia Escrivá Mendez,marco.navarrete@example.com,Valencia,2025-07-29,t,2025-07-29,2,2,0,0,86.37,86.37,43.19,2025-11-28,2025-12-08,10,64.0,2,regular
USR-1079,Consuelo Palacios Mayoral,nidia.montoya@example.com,Madrid,2025-04-28,f,,3,3,0,0,161.09,173.06,57.69,2025-09-02,2025-10-17,45,76.3,3,regular
USR-0605,Marcelino Casas Priego,macaria.anaya@example.com,Madrid,2024-09-16,f,,2,2,0,0,57.83,65.81,32.91,2025-03-10,2025-04-02,23,59.5,1,regular
USR-1086,Cirino Rico Elorza,ciro.sarabia@example.com,Barcelona,2024-03-20,t,2024-03-20,4,3,1,1,187.48,187.48,46.87,2024-04-06,2025-03-06,334,52.3,2,regular
USR-1247,Fernando Noé Montero Crespo,miguel ángel.blanco@example.com,Madrid,2025-03-23,f,,6,6,0,0,252.78,276.72,46.12,2025-03-27,2025-12-05,253,51.8,3,power_user
USR-1109,Bernarda Rosalva Losada Valenzuela,samuel.anguita@example.com,Barcelona,2025-05-21,f,,1,0,1,1,57.04,61.03,61.03,2025-07-29,2025-07-29,0,,0,one_time
USR-0467,Andrea Badía Barba,paca.calderón@example.com,Valencia,2024-02-22,f,,4,4,0,0,148.84,164.80,41.20,2024-06-17,2025-09-03,443,62.3,3,regular
USR-0211,Jessica Neira,lourdes.contreras@example.com,Madrid,2025-01-23,f,,6,5,1,1,201.91,225.85,37.64,2025-03-28,2025-11-14,231,80.4,4,power_user
USR-0992,Fortunata de Carbó,yéssica.gutierrez@example.com,Barcelona,2024-04-17,f,,1,1,0,0,64.31,68.30,68.30,2024-11-02,2024-11-02,0,68.0,1,one_time
USR-0333,Casemiro Becerra Bejarano,josué.carlos@example.com,Madrid,2024-03-12,f,,5,5,0,0,153.00,172.95,34.59,2024-04-02,2025-11-02,579,66.8,4,regular
USR-1042,Edu Jara Morera,eutimio.benito@example.com,Valencia,2024-04-14,f,,2,1,1,1,100.17,108.15,54.08,2024-09-21,2025-08-13,326,84.0,1,regular
USR-1225,Fito Valero Hernando,leandro.lasa@example.com,Madrid,2024-09-10,f,,2,2,0,0,115.84,123.82,61.91,2025-10-01,2025-12-02,62,89.5,2,regular
USR-1207,Florencia Pablo,wálter.barriga@example.com,Barcelona,2025-03-12,t,2025-03-12,1,1,0,0,46.26,46.26,46.26,2025-12-29,2025-12-29,0,48.0,1,one_time
USR-0422,Juliana Vilaplana Vélez,silvia.bautista@example.com,Madrid,2025-01-02,t,2025-01-02,5,5,0,0,140.98,142.47,28.49,2025-05-15,2025-12-29,228,55.4,4,regular
USR-0036,Leonor Azeneth Fábregas Costa,primitiva.gibert@example.com,Valencia,2025-07-05,f,,3,3,0,0,104.60,116.57,38.86,2025-08-05,2025-12-21,138,79.7,2,regular
USR-0455,Felipe del Batalla,salvador.barco@example.com,Madrid,2025-02-27,f,,5,5,0,0,219.65,239.60,47.92,2025-03-26,2025-11-23,242,72.6,4,regular
USR-0659,Bibiana Cornejo Sala,regina.sanjuan@example.com,Madrid,2024-05-22,t,2024-05-22,2,1,1,1,43.13,44.62,22.31,2024-06-15,2025-10-01,473,64.0,1,regular
USR-1172,Purificación Pomares Alvarez,rufino.iglesia@example.com,Madrid,2025-02-26,f,,2,1,1,1,67.38,75.36,37.68,2025-05-25,2025-09-14,112,64.0,0,regular
USR-0168,Juanita Nebot Sala,teresa.barrera@example.com,Valencia,2025-06-11,f,,1,1,0,0,16.05,20.04,20.04,2025-09-22,2025-09-22,0,62.0,1,one_time
USR-0056,Amaro Bernat Gisbert,agapito.alfaro@example.com,Barcelona,2025-08-03,f,,5,5,0,0,153.40,173.35,34.67,2025-08-08,2025-12-02,116,55.6,5,regular
USR-0582,Lope Gascón,celso.ribes@example.com,Barcelona,2025-01-17,t,2025-01-17,3,3,0,0,119.69,121.18,40.39,2025-02-07,2025-12-15,311,63.3,2,regular
USR-0562,Carolina Gallart Ochoa,serafina.vizcaíno@example.com,Valencia,2024-06-06,t,2024-06-06,4,3,1,1,164.14,165.63,41.41,2024-08-12,2025-12-28,503,39.0,1,regular
USR-0767,Susanita Corbacho,moisés.vara@example.com,Madrid,2025-02-20,f,,6,6,0,0,277.55,301.49,50.25,2025-03-30,2025-12-05,250,65.7,5,power_user
USR-0464,Evita Amador Sosa,amparo.seco@example.com,Barcelona,2025-07-29,f,,7,7,0,0,257.66,285.59,40.80,2025-09-04,2025-12-12,99,58.7,5,power_user
USR-0978,Reyna Sandoval Baeza,hernán.verdugo@example.com,Madrid,2025-03-04,f,,2,2,0,0,79.25,87.23,43.62,2025-03-17,2025-05-18,62,42.5,2,regular
USR-1473,Carlos Luis Ángel Bartolomé Menendez,eva maría.leon@example.com,Valencia,2024-12-20,f,,1,1,0,0,43.09,47.08,47.08,2025-09-01,2025-09-01,0,40.0,1,one_time
USR-0574,Rosalía Saavedra Ballesteros,perlita.canals@example.com,Madrid,2025-10-18,f,,4,4,0,0,135.05,151.01,37.75,2025-11-13,2025-12-30,47,66.5,3,regular
USR-0935,Samuel del Tur,ana sofía.alfaro@example.com,Barcelona,2025-09-25,f,,6,6,0,0,233.90,257.84,42.97,2025-10-27,2025-12-23,57,54.2,5,power_user
USR-0004,Tania de Oliver,rocío.iriarte@example.com,Barcelona,2024-03-30,f,,5,5,0,0,222.17,242.12,48.42,2024-04-09,2025-04-29,385,69.2,5,regular
USR-0243,Xavier Agullo Guzman,nadia.ropero@example.com,Madrid,2025-09-16,f,,7,6,1,1,287.42,315.35,45.05,2025-10-20,2025-12-25,66,60.7,5,power_user
USR-0093,Sergio Contreras Calzada,estrella.toledo@example.com,Barcelona,2024-03-03,f,,3,3,0,0,119.38,131.35,43.78,2024-04-13,2025-02-17,310,38.0,1,regular
USR-1376,Teófila Luisa Acosta Samper,susana.carbajo@example.com,Valencia,2024-02-06,f,,2,2,0,0,47.86,55.84,27.92,2024-07-12,2025-03-27,258,36.0,1,regular
USR-0441,Marianela Cruz Viñas,reinaldo.castelló@example.com,Valencia,2024-02-14,f,,6,5,1,1,177.06,201.00,33.50,2024-07-09,2025-06-18,344,55.6,5,power_user
USR-1163,Santos Peinado,leandro.sanabria@example.com,Madrid,2024-06-03,t,2024-06-03,4,4,0,0,164.82,166.31,41.58,2024-06-08,2025-06-08,365,76.3,4,regular
USR-0277,Emelina Escalona-Gutierrez,mohamed.bermudez@example.com,Madrid,2024-09-11,t,2024-09-11,5,5,0,0,154.19,155.68,31.14,2024-10-06,2025-06-20,257,61.4,2,regular
USR-0241,Raimundo Badía Samper,luz.baños@example.com,Madrid,2024-03-29,f,,2,2,0,0,89.62,97.60,48.80,2024-06-03,2024-12-11,191,42.0,0,regular
USR-1057,Vanesa Escamilla Ruiz,margarita.rodriguez@example.com,Barcelona,2024-05-09,f,,5,5,0,0,125.19,145.14,29.03,2025-01-25,2025-06-10,136,55.8,2,regular
USR-1527,Olivia Gallego-Márquez,graciela.perera@example.com,Valencia,2025-08-07,f,,2,2,0,0,50.21,58.19,29.10,2025-10-03,2025-10-19,16,61.0,2,regular
USR-1128,Florina Juanita Llorens Tejada,fabiana.morell@example.com,Madrid,2024-02-29,t,2024-02-29,3,3,0,0,82.79,84.28,28.09,2024-03-22,2025-09-11,538,51.0,2,regular
USR-0887,Maribel Arévalo Baquero,leoncio.rozas@example.com,Valencia,2025-10-19,f,,2,2,0,0,36.91,44.89,22.45,2025-10-19,2025-11-20,32,58.0,0,regular
USR-1397,Amalia Fonseca Morales,jacinta.mosquera@example.com,Valencia,2025-04-13,t,2025-04-13,4,3,1,1,110.89,113.87,28.47,2025-07-17,2025-11-15,121,65.3,3,regular
USR-0207,Simón Espada,amor.madrid@example.com,Madrid,2025-09-29,f,,7,7,0,0,206.72,234.65,33.52,2025-09-29,2025-12-20,82,56.6,3,power_user
USR-0462,Guillermo Andrés Alemany,hilario.villa@example.com,Valencia,2025-01-16,f,,6,6,0,0,227.30,251.24,41.87,2025-03-16,2025-10-02,200,38.5,5,power_user
USR-0679,Ricardo Santamaria Tello,mateo.guerrero@example.com,Valencia,2025-09-11,f,,4,4,0,0,180.19,196.15,49.04,2025-09-19,2025-11-19,61,57.3,3,regular
USR-0528,Tere Agustín Méndez,cecilia.porras@example.com,Madrid,2025-04-07,t,2025-04-07,5,5,0,0,184.53,184.53,36.91,2025-05-20,2025-12-17,211,52.4,3,regular
USR-1151,Eloy Tamarit Neira,lino.torrent@example.com,Barcelona,2024-11-23,f,,3,3,0,0,142.58,154.55,51.52,2025-02-27,2025-08-04,158,46.3,2,regular
USR-0289,Nicodemo Mancebo Carballo,amador.bernad@example.com,Valencia,2024-10-22,f,,3,3,0,0,34.85,46.82,15.61,2024-12-30,2025-10-19,293,72.7,3,regular
USR-0451,Carmela Villanueva Franco,ciríaco.herrero@example.com,Barcelona,2025-06-01,f,,4,3,1,1,146.58,162.54,40.64,2025-07-02,2025-11-26,147,56.3,3,regular
USR-0362,Eli Burgos,ulises.moles@example.com,Barcelona,2024-11-02,f,,4,4,0,0,176.17,192.13,48.03,2024-12-23,2025-01-31,39,65.5,4,regular
USR-0823,Rubén Abril Barbero,ruperto.quiroga@example.com,Valencia,2025-01-19,t,2025-01-19,2,2,0,0,114.56,114.56,57.28,2025-05-25,2025-07-27,63,60.5,2,regular
USR-0444,Cesar Gimenez Peral,benigna.guzmán@example.com,Barcelona,2025-02-15,f,,4,4,0,0,169.18,185.14,46.29,2025-03-18,2025-09-16,182,69.0,4,regular
USR-0755,Segismundo Vidal-Valverde,roldán.agustí@example.com,Valencia,2024-10-24,t,2024-10-24,3,2,1,1,104.08,105.57,35.19,2024-11-23,2025-12-26,398,56.5,1,regular
USR-0552,Santiago de Losada,miguel ángel.anaya@example.com,Valencia,2025-12-20,f,,3,2,1,1,127.77,139.74,46.58,2025-12-22,2025-12-30,8,76.0,2,regular
USR-1415,Benita Benitez,dani.salvador@example.com,Valencia,2025-06-20,f,,1,1,0,0,37.77,41.76,41.76,2025-11-19,2025-11-19,0,68.0,1,one_time
USR-1219,Felipe Borja-Márquez,maximino.verdú@example.com,Barcelona,2024-11-25,f,,7,7,0,0,309.19,337.12,48.16,2025-03-18,2025-12-22,279,58.4,5,power_user
USR-0392,Josep Prieto-Roldan,rosario.batalla@example.com,Valencia,2024-07-24,t,2024-07-24,5,4,1,1,234.79,234.79,46.96,2024-10-17,2025-09-19,337,52.8,1,regular
USR-1546,Gala Carreras-Maldonado,yolanda.salinas@example.com,Valencia,2024-08-18,f,,5,5,0,0,208.63,228.58,45.72,2024-10-25,2025-08-08,287,46.8,5,regular
USR-0120,María Fernanda Carmona Barragán,estefanía.tejedor@example.com,Barcelona,2024-02-15,t,2024-02-15,2,2,0,0,63.66,63.66,31.83,2024-06-15,2025-07-13,393,54.0,2,regular
USR-0051,Anna Vilanova,salvador.roura@example.com,Madrid,2025-09-15,t,2025-09-15,2,2,0,0,97.57,97.57,48.79,2025-10-06,2025-11-21,46,88.5,2,regular
USR-1304,Bibiana Luján Valentín,domingo.casas@example.com,Valencia,2024-02-05,f,,5,5,0,0,190.22,210.17,42.03,2024-06-23,2025-11-10,505,60.4,5,regular
USR-0231,Nilda Noa Bolaños Tormo,fabiola.alvarado@example.com,Madrid,2025-06-29,f,,4,4,0,0,96.56,112.52,28.13,2025-08-15,2025-10-28,74,63.3,3,regular
USR-0119,María Fernanda Amat,íngrid.perez@example.com,Madrid,2024-04-04,f,,4,4,0,0,167.52,183.48,45.87,2024-07-11,2025-05-31,324,54.0,3,regular
USR-1491,Evangelina Vendrell Vega,iker.cruz@example.com,Valencia,2024-12-05,f,,4,4,0,0,187.93,203.89,50.97,2025-03-06,2025-08-21,168,57.8,4,regular
USR-0010,Xiomara de Cruz,rosendo.arranz@example.com,Madrid,2024-06-12,f,,2,2,0,0,54.16,62.14,31.07,2024-08-25,2024-09-06,12,54.5,1,regular
USR-1259,Dulce Ayala Lamas,ignacio.ros@example.com,Barcelona,2024-12-21,f,,4,4,0,0,121.51,137.47,34.37,2025-01-18,2025-12-31,347,47.5,3,regular
USR-1088,Lara Ariño Mayo,bernarda.alcántara@example.com,Barcelona,2024-01-09,f,,4,4,0,0,180.78,196.74,49.19,2024-04-18,2025-06-10,418,36.5,2,regular
USR-1428,Berta Murillo Franch,régulo.bueno@example.com,Valencia,2024-06-05,t,2024-06-05,2,2,0,0,86.19,86.19,43.10,2024-06-26,2025-10-14,475,70.0,2,regular
USR-1479,Félix Aguado Fuster,lucía.seguí@example.com,Barcelona,2024-10-11,t,2024-10-11,3,3,0,0,135.50,135.50,45.17,2024-11-27,2025-08-13,259,64.0,2,regular
