user_id,full_name,email,city,signup_date,is_subscriber,subscription_start_date
USR-1448,Tatiana Reina Tomas Flor,guiomar.valenciano@example.com,Madrid,2025-01-03,False,
USR-1449,Lupita Arana Acevedo,jacinto.vallejo@example.com,Barcelona,2025-03-12,False,
USR-1450,Marco Roselló Hernando,gilberto.cabello@example.com,Barcelona,2024-02-16,True,2024-02-16
USR-1451,Cintia de Cabrero,francisca.luque@example.com,Madrid,2025-11-10,False,
USR-1452,Loreto Pont Royo,eduardo.caballero@example.com,Valencia,2025-01-01,False,
USR-1453,María Del Carmen Luís,berto.roura@example.com,Barcelona,2024-10-01,False,
USR-1454,Emigdio Arteaga Bermejo,ricarda.burgos@example.com,Barcelona,2025-01-16,False,
USR-1455,Jose Angel Exposito Ramos,seve.coloma@example.com,Madrid,2025-04-08,False,
USR-1456,Santos Hurtado Palomo,calista.morata@example.com,Valencia,2024-10-05,False,
USR-1457,Nereida Quevedo-Sotelo,juan josé.mora@example.com,Valencia,2025-05-04,False,
USR-1458,Aureliano José María Vilalta Sainz,marcelo.feijoo@example.com,Valencia,2024-06-19,True,2024-06-19
USR-1459,Viviana Reyes Murillo,odalys.calvet@example.com,Barcelona,2024-03-01,False,
USR-1460,Jaime Romeu-Roldán,remigio.ariza@example.com,Valencia,2024-04-16,False,
USR-1461,Marcela Perera Iñiguez,maricruz.gallo@example.com,Valencia,2025-05-09,False,
USR-1462,Samuel Cornelio Valbuena Álamo,jose antonio.morante@example.com,Madrid,2025-03-24,True,2025-03-24
USR-1463,Jose Antonio Montserrat Tolosa,gabino.peñalver@example.com,Valencia,2025-01-02,False,
USR-1464,Maxi Lucas Espejo,felix.tejada@example.com,Madrid,2024-05-13,False,
USR-1465,Onofre del Falcó,jenaro.uribe@example.com,Madrid,2024-04-25,False,
USR-1466,Xavier Plana Muro,nico.santos@example.com,Valencia,2024-02-17,True,2024-02-17
USR-1467,Brunilda Calvo Gordillo,samu.roldán@example.com,Valencia,2024-11-17,True,2024-11-17
USR-1468,Amada Briones Somoza,amarilis.iñiguez@example.com,Valencia,2025-06-21,False,
USR-1469,Jose Angel Salamanca Planas,inmaculada.marcos@example.com,Valencia,2025-08-01,True,2025-08-01
USR-1470,Rolando del Pacheco,arcelia.gallego@example.com,Valencia,2024-12-12,False,
USR-1471,Julián de Vilanova,teresita.quesada@example.com,Madrid,2025-12-18,False,
USR-1472,Wilfredo Barreda Bernal,lucía.vera@example.com,Madrid,2025-11-08,False,
USR-1473,Carlos Luis Ángel Bartolomé Menendez,eva maría.leon@example.com,Valencia,2024-12-20,False,
USR-1474,Vilma Esteban Esparza,alejandro.morell@example.com,Valencia,2025-01-29,True,2025-01-29
USR-1475,Calixto Tomás Cabrero,domingo.mateos@example.com,Valencia,2025-09-19,True,2025-09-19
USR-1476,Marc Farré Valenciano,isabela.villa@example.com,Madrid,2024-06-09,False,
USR-1477,Jimena Bernardita Noguera Reyes,francisca.calderon@example.com,Barcelona,2025-05-22,False,
USR-1478,Balduino Poza,cruz.solano@example.com,Madrid,2025-05-18,False,
USR-1479,Félix Aguado Fuster,lucía.seguí@example.com,Barcelona,2024-10-11,True,2024-10-11
USR-1480,Jessica Cabrero Camps,javiera.manuel@example.com,Madrid,2025-07-17,False,
USR-1481,Elodia Iñiguez,amancio.montserrat@example.com,Madrid,2024-08-28,True,2024-08-28
USR-1482,Diana Arana,ligia.perera@example.com,Madrid,2025-08-09,False,
USR-1483,Nico Martí,anita.amorós@example.com,Madrid,2025-04-02,False,
USR-1484,Efraín Verdú-Olivera,alondra.coll@example.com,Madrid,2025-10-31,True,2025-10-31
USR-1485,África Macarena Carro Parra,reinaldo.cañas@example.com,Valencia,2025-02-26,True,2025-02-26
USR-1486,Primitivo Torralba Pla,rebeca.cabañas@example.com,Valencia,2025-11-29,False,
USR-1487,Charo Rueda-Gárate,jesusa.iglesias@example.com,Valencia,2025-09-25,False,
USR-1488,Pili Celia Escrivá Mendez,marco.navarrete@example.com,Valencia,2025-07-29,True,2025-07-29
USR-1489,Mayte Blasco Duarte,griselda.sáez@example.com,Madrid,2025-04-12,False,
USR-1490,Aristides Marín,pascual.ferreras@example.com,Madrid,2024-02-25,False,
USR-1491,Evangelina Vendrell Vega,iker.cruz@example.com,Valencia,2024-12-05,False,
USR-1492,Diana Jimenez Marin,gabino.sala@example.com,Valencia,2025-09-06,False,
USR-1493,Casandra Novoa Menendez,maría cristina.vives@example.com,Barcelona,2025-01-07,False,
USR-1494,Mireia Mayoral Fiol,lupe.salamanca@example.com,Barcelona,2024-04-09,False,
USR-1495,Rolando Manzanares Tormo,sofía.ortega@example.com,Valencia,2024-01-03,False,
USR-1496,Miguela Mendoza Suárez,leyre.blázquez@example.com,Madrid,2024-10-25,False,
USR-1497,Román Valderrama-Barranco,rogelio.espinosa@example.com,Barcelona,2025-12-19,True,2025-12-19
USR-1498,Isidoro de Carpio,liliana.barba@example.com,Valencia,2025-05-19,True,2025-05-19
USR-1499,Carina Corbacho Bayona,fabián.soriano@example.com,Valencia,2025-02-23,True,2025-02-23
USR-1500,Omar Gerónimo Viñas Roselló,luciano.maestre@example.com,Madrid,2024-07-19,True,2024-07-19
USR-1501,Marita Salamanca Valencia,pío.burgos@example.com,Barcelona,2024-08-08,False,
USR-1502,Melisa Hernandez Barriga,filomena.huertas@example.com,Madrid,2025-07-02,True,2024-12-12
USR-1503,Felipe Soto Borrell,anselmo.casanova@example.com,Valencia,2024-02-17,False,
USR-1504,Teodoro Cañete Cabañas,liliana.domingo@example.com,Madrid,2025-08-25,True,2025-08-25
USR-1505,Nieves Ballesteros Rosales,arcelia.domingo@example.com,Valencia,2025-04-13,False,
USR-1506,Imelda Aller,valerio.aragonés@example.com,Barcelona,2024-05-17,False,
USR-1507,Aránzazu Díaz Frutos,maxi.martínez@example.com,Valencia,2025-06-27,False,
USR-1508,Pastora Fabiola Tudela Aguilar,anastasio.salom@example.com,Madrid,2025-03-19,False,
USR-1509,Micaela Echevarría Luís,candelas.saura@example.com,Barcelona,2025-06-04,False,
USR-1510,Reyes Esteve Mariño,martina.pou@example.com,Valencia,2025-12-09,False,
USR-1511,Elodia Ugarte Zabaleta,jose luis.alegria@example.com,Valencia,2024-05-11,True,2024-05-11
USR-1512,Ester Montoya Isern,morena.álvaro@example.com,Madrid,2025-09-06,False,
USR-1513,Calixto Leon Piñeiro,pastora.barrio@example.com,Madrid,2025-05-31,False,
USR-1514,Brígida Gárate Muñoz,xiomara.robledo@example.com,Barcelona,2025-09-15,False,
USR-1515,Darío Ramis Peñalver,lucio.menéndez@example.com,Madrid,2024-10-07,False,
USR-1516,Cristina Becerra,matilde.solana@example.com,Barcelona,2024-10-28,False,
USR-1517,Amado Romeu Barral,bibiana.yuste@example.com,Valencia,2024-05-21,False,
USR-1518,Inocencio Conesa Barreda,gervasio.zabala@example.com,Valencia,2025-06-08,False,
USR-1519,Nerea Primitiva Noguera Calvo,leandra.bermejo@example.com,Valencia,2025-07-14,False,
USR-1520,Abril Nélida Quintana Manrique,gonzalo.pintor@example.com,Barcelona,2025-07-20,False,
USR-1521,Vito Pomares Asenjo,jerónimo.villalobos@example.com,Madrid,2024-08-02,False,
USR-1522,Jacinto Olmedo-Palomino,nando.cerro@example.com,Valencia,2025-12-04,False,
USR-1523,Rosenda Ferrera Caballero,blas.moliner@example.com,Valencia,2024-05-15,False,
USR-1524,Adrián Uribe Gómez,fabricio.ordóñez@example.com,Valencia,2024-07-01,False,
USR-1525,Jose Angel Simó Llobet,ani.melero@example.com,Barcelona,2025-10-14,False,
USR-1526,Herminio Amaya Canals,fanny.vidal@example.com,Valencia,2024-12-26,False,
USR-1527,Olivia Gallego-Márquez,graciela.perera@example.com,Valencia,2025-08-07,False,
USR-1528,Ricardo Boada Cabañas,nazaret.cases@example.com,Valencia,2025-03-03,False,
USR-1529,Octavio Prado Rodríguez,paulino.morcillo@example.com,Madrid,2024-10-19,False,
USR-1530,Bruno Diego Vera,ani.molins@example.com,Barcelona,2024-01-14,False,
USR-1531,Nicolás Roca Tirado,javiera.camps@example.com,Valencia,2025-01-25,True,2025-01-25
USR-1532,Lorenza Villalonga Cortes,tiburcio.gual@example.com,Barcelona,2024-02-27,True,2024-02-27
USR-1533,Fito de Perelló,amador.bas@example.com,Barcelona,2024-10-20,False,
USR-1534,Ignacio Cabeza Ortiz,maría del carmen.zaragoza@example.com,Madrid,2024-03-04,False,
USR-1535,Guillermo Rios Samper,vito.fuertes@example.com,Barcelona,2024-07-27,False,
USR-1536,Ana Belén Nogués Fabregat,amada.trillo@example.com,Barcelona,2025-01-02,False,
USR-1537,Rafaela Olmedo Gámez,erasmo.herrero@example.com,Valencia,2025-09-22,False,
USR-1538,Amor Jerez Seco,paulino.marquez@example.com,Valencia,2025-07-29,False,
USR-1539,Leoncio Domingo,norberto.dávila@example.com,Barcelona,2025-10-24,False,
USR-1540,Flavia Gimeno Barba,eva maría.guillén@example.com,Valencia,2025-06-07,False,
USR-1541,Zaida Urrutia Chaparro,juan manuel.plaza@example.com,Barcelona,2024-10-21,False,
USR-1542,Dominga Bello Atienza,vito.girona@example.com,Valencia,2025-01-25,False,
USR-1543,Francisco Jose Grau Haro,malena.paniagua@example.com,Barcelona,2024-11-16,False,
USR-1544,Paca Duque Cepeda,eloísa.pedrero@example.com,Barcelona,2024-01-14,False,
USR-1545,Matías Blázquez-Morán,ariel.almagro@example.com,Madrid,2025-09-27,False,
USR-1546,Gala Carreras-Maldonado,yolanda.salinas@example.com,Valencia,2024-08-18,False,
USR-1547,Trinidad Purificación Saura Agudo,amelia.paz@example.com,Valencia,2025-12-27,False,
USR-1548,Amarilis Campo Gallego,cosme.acuña@example.com,Barcelona,2025-07-13,False,
USR-1549,Máximo Flores Barragán,natalia.diego@example.com,Barcelona,2024-07-17,False,
USR-1550,Cirino Uribe Cazorla,guiomar.burgos@example.com,Barcelona,2025-11-30,True,2025-11-30
USR-1551,Margarita Pinilla-Lillo,juan bautista.bellido@example.com,Barcelona,2025-06-10,True,2025-06-10
USR-1552,Joaquina Pascual Lucena,osvaldo.cantón@example.com,Madrid,2025-03-14,False,
USR-1553,Tere Pedraza Herrero,pancho.cortes@example.com,Madrid,2024-05-13,True,2024-05-13
USR-1554,Apolonia Campo Caparrós,roldán.barbero@example.com,Valencia,2024-01-06,False,
USR-1555,Yago Victor Acuña Pizarro,gema.cuadrado@example.com,Madrid,2024-06-07,True,2024-06-07
USR-1556,Esperanza Menendez Collado,nieves.barrena@example.com,Valencia,2025-09-03,True,2025-09-03
USR-1557,Isidro Cornelio Bautista Quevedo,jordán.jordán@example.com,Madrid,2025-09-22,False,
USR-1558,Perlita Echeverría Tamarit,josefina.rosales@example.com,Valencia,2025-05-17,False,
USR-1559,Teo Bernat-Díez,fátima.mariño@example.com,Valencia,2025-01-01,True,2025-01-01
USR-1560,Arcelia Esparza Múñiz,julie.burgos@example.com,Barcelona,2024-11-21,False,
USR-1561,Luís Barón Correa,maría luisa.conde@example.com,Valencia,2025-06-17,True,2025-06-17
USR-1562,María Belén Hoz Martinez,emperatriz.godoy@example.com,Valencia,2024-06-12,False,
USR-1563,América Monreal-Tomas,adelardo.sales@example.com,Barcelona,2025-02-17,True,2025-02-17
USR-1564,Celia Benavent-García,luis.méndez@example.com,Madrid,2024-08-06,False,
USR-1565,Milagros Rafaela Llamas Salvà,régulo.bermejo@example.com,Valencia,2025-01-04,False,
USR-1566,Zaira Caro Noguera,crescencia.cueto@example.com,Valencia,2025-06-27,False,
USR-1567,Julia Benavides Becerra,victoria.abril@example.com,Valencia,2025-10-26,True,2025-10-21
USR-1568,Nadia Torrents Huguet,hernán.río@example.com,Valencia,2024-12-20,False,
USR-1569,Santos Rosa Barberá,rosaura.puerta@example.com,Barcelona,2025-09-20,False,
USR-1570,Elena Tomás Ribera,benigno.vilalta@example.com,Madrid,2024-02-10,False,
USR-1571,Antonio Marin Anaya,fabiola.guillén@example.com,Barcelona,2025-01-25,False,
USR-1572,Caridad Salazar Andres,emelina.anglada@example.com,Valencia,2025-01-30,False,
USR-1573,Flor Romeu Fuentes,anita.sales@example.com,Valencia,2024-10-16,True,2024-10-16
USR-1574,Zaira Aramburu Catalá,dorita.castillo@example.com,Valencia,2025-01-18,False,
