order_id,user_id,restaurant_id,payment_id,delivery_id,order_datetime,order_date,order_year,order_month,order_status,refund_reason,user_full_name,user_email,user_city,user_signup_date,user_is_subscriber,user_subscription_start_date,restaurant_name,cuisine_type,restaurant_city,restaurant_tier,restaurant_avg_rating,restaurant_commission_rate,payment_method,payment_status,currency,food_amount,delivery_fee,total_amount,courier_id,distance_km,estimated_delivery_minutes,pickup_time,delivered_time,delivery_status,actual_delivery_minutes,restaurant_commission_amount,restaurant_payout_amount,is_delivered_order,is_cancelled_order,is_refunded_payment,is_late_delivery,has_subscription_before_signup,has_delivered_before_pickup,has_invalid_delivery_duration,has_unusual_delivery_duration,has_data_quality_issue
ORD-001235,USR-1214,RES-0010,PAY-001235,DEL-001235,2025-11-23 22:18:00,2025-11-23,2025,11,delivered,,Caridad Cózar-Aller,inés.molins@example.com,Valencia,2025-10-20,f,,Verdugo PLC,italian,Valencia,small_local,3.90,0.15,apple_pay,paid,EUR,53.98,3.99,57.97,CUR-0169,1.80,25,2025-11-23 22:30:00,2025-11-23 22:50:00,delivered,20,8.10,45.88,t,f,f,f,f,f,f,f,f
ORD-001236,USR-0585,RES-0073,PAY-001236,DEL-001236,2025-03-28 17:17:00,2025-03-28,2025,3,delivered,,Anselma del Nieto,víctor.vilanova@example.com,Barcelona,2024-12-09,f,,Nicolau-Juliá,mexican,Barcelona,medium,3.90,0.20,card,paid,EUR,37.35,3.99,41.34,CUR-0010,1.00,29,2025-03-28 17:33:00,2025-03-28 18:08:00,delivered,35,7.47,29.88,t,f,f,t,f,f,f,f,f
ORD-001237,USR-1051,RES-0007,PAY-001237,DEL-001237,2025-04-22 11:08:00,2025-04-22,2025,4,delivered,,Maximiano Almagro Carro,ana sofía.robledo@example.com,Valencia,2024-12-25,f,,Bayona Group,asian fusion,Valencia,medium,4.80,0.20,paypal,paid,EUR,63.42,3.99,67.41,CUR-0134,6.50,57,2025-04-22 11:22:00,2025-04-22 12:17:00,delivered,55,12.68,50.74,t,f,f,f,f,f,f,f,f
ORD-001238,USR-1498,RES-0061,PAY-001238,DEL-001238,2025-09-28 14:27:00,2025-09-28,2025,9,delivered,,Isidoro de Carpio,liliana.barba@example.com,Valencia,2025-05-19,t,2025-05-19,Ferrero Group,asian fusion,Valencia,medium,4.30,0.20,google_pay,paid,EUR,18.38,0.00,18.38,CUR-0205,5.10,42,2025-09-28 14:41:00,2025-09-28 15:39:00,delivered,58,3.68,14.70,t,f,f,t,f,f,f,f,f
ORD-001239,USR-0721,RES-0022,PAY-001239,DEL-001239,2025-11-11 19:19:00,2025-11-11,2025,11,delivered,,Jose Manuel Sánchez-Pomares,filomena.herrero@example.com,Valencia,2025-06-15,f,,"Gonzalez, Godoy and Ribera",spanish,Valencia,premium,4.80,0.25,apple_pay,paid,EUR,60.88,3.99,64.87,CUR-0008,7.60,59,2025-11-11 19:39:00,2025-11-11 20:33:00,delivered,54,15.22,45.66,t,f,f,f,f,f,f,f,f
ORD-001240,USR-1337,RES-0001,PAY-001240,DEL-001240,2025-12-18 11:56:00,2025-12-18,2025,12,delivered,,Carolina Morena Mesa Giralt,nazaret.gonzález@example.com,Madrid,2025-05-11,f,,"Porta, Talavera and Alegria",spanish,Madrid,medium,4.90,0.20,card,paid,EUR,13.94,3.99,17.93,CUR-0005,5.70,50,2025-12-18 12:13:00,2025-12-18 13:01:00,delivered,48,2.79,11.15,t,f,f,f,f,f,f,f,f
ORD-001241,USR-1026,RES-0018,PAY-001241,DEL-001241,2025-11-01 18:05:00,2025-11-01,2025,11,delivered,,Luis Miguel Gregorio Mariño Sureda,leyre.moya@example.com,Madrid,2025-07-22,t,2025-07-22,"Leon, Lillo and Naranjo",spanish,Madrid,premium,4.00,0.25,apple_pay,paid,EUR,27.32,0.00,27.32,CUR-0081,4.90,47,2025-11-01 18:22:00,2025-11-01 19:10:00,delivered,48,6.83,20.49,t,f,f,t,f,f,f,f,f
ORD-001242,USR-0403,RES-0071,PAY-001242,DEL-001242,2025-11-13 16:55:00,2025-11-13,2025,11,delivered,,Emilio Carranza Aguilera,macaria.carranza@example.com,Barcelona,2025-10-15,f,,Agustí Ltd,asian fusion,Barcelona,medium,4.10,0.20,paypal,paid,EUR,60.03,3.99,64.02,CUR-0050,9.40,80,2025-11-13 17:11:00,2025-11-13 18:37:00,delivered,86,12.01,48.02,t,f,f,t,f,f,f,f,f
ORD-001243,USR-0395,RES-0038,PAY-001243,DEL-001243,2025-05-28 17:34:00,2025-05-28,2025,5,delivered,,Emma Rocha Saez,clemente.pol@example.com,Madrid,2024-10-29,f,,Gras and Sons,japanese,Madrid,medium,4.00,0.20,apple_pay,paid,EUR,58.14,3.99,62.13,CUR-0162,3.70,44,2025-05-28 17:44:00,2025-05-28 18:28:00,delivered,44,11.63,46.51,t,f,f,f,f,f,f,f,f
ORD-001244,USR-1205,RES-0015,PAY-001244,DEL-001244,2025-05-03 13:47:00,2025-05-03,2025,5,delivered,,Ale Acuña Cañete,edu.esteve@example.com,Madrid,2025-03-19,f,,Tomé PLC,spanish,Madrid,medium,4.90,0.20,card,paid,EUR,44.26,3.99,48.25,CUR-0245,4.10,33,2025-05-03 13:55:00,2025-05-03 15:06:00,delivered,71,8.85,35.41,t,f,f,t,f,f,f,f,f
ORD-001245,USR-0787,RES-0042,PAY-001245,DEL-001245,2025-12-03 09:05:00,2025-12-03,2025,12,delivered,,Sancho Barbero Tur,gracia.molina@example.com,Barcelona,2024-04-07,t,2024-04-07,"Gual, Paredes and Quirós",mexican,Barcelona,small_local,4.10,0.15,paypal,paid,EUR,52.34,0.00,52.34,CUR-0048,3.10,43,2025-12-03 09:20:00,2025-12-03 09:59:00,delivered,39,7.85,44.49,t,f,f,f,f,f,f,f,f
ORD-001246,USR-1145,RES-0047,PAY-001246,DEL-001246,2024-12-07 12:43:00,2024-12-07,2024,12,delivered,,Loreto Querol Palmer,evelia.gallo@example.com,Barcelona,2024-01-03,t,2024-01-03,Rojas-Navarrete,valencian,Barcelona,medium,4.20,0.20,apple_pay,paid,EUR,60.12,0.00,60.12,CUR-0237,3.70,49,2024-12-07 12:51:00,2024-12-07 13:36:00,delivered,45,12.02,48.10,t,f,f,f,f,f,f,f,f
ORD-001247,USR-0815,RES-0058,PAY-001247,DEL-001247,2024-11-05 20:52:00,2024-11-05,2024,11,delivered,,María Dolores Lledó Peláez,bernardo.pereira@example.com,Barcelona,2024-01-23,f,,Jove Group,spanish,Barcelona,premium,5.00,0.25,google_pay,paid,EUR,49.19,3.99,53.18,CUR-0104,5.10,52,2024-11-05 21:00:00,2024-11-05 22:15:00,delivered,75,12.30,36.89,t,f,f,t,f,f,f,f,f
ORD-001248,USR-1015,RES-0054,PAY-001248,DEL-001248,2025-07-08 20:29:00,2025-07-08,2025,7,delivered,,Luís Hernández Peiró,kike.pinto@example.com,Madrid,2025-02-05,f,,"Arnal, Ojeda and Escudero",valencian,Madrid,small_local,4.90,0.15,google_pay,paid,EUR,53.21,3.99,57.20,CUR-0142,4.40,44,2025-07-08 20:46:00,2025-07-08 21:56:00,delivered,70,7.98,45.23,t,f,f,t,f,f,f,f,f
ORD-001249,USR-1274,RES-0051,PAY-001249,DEL-001249,2025-09-22 23:30:00,2025-09-22,2025,9,delivered,,Ruth Tamayo Sans,tania.talavera@example.com,Valencia,2024-06-13,f,,Vazquez-Prada,japanese,Valencia,premium,4.60,0.25,paypal,paid,EUR,46.82,3.99,50.81,CUR-0205,3.10,42,2025-09-22 23:38:00,2025-09-23 00:21:00,delivered,43,11.71,35.12,t,f,f,t,f,f,f,f,f
ORD-001250,USR-0703,RES-0047,PAY-001250,DEL-001250,2025-07-10 23:16:00,2025-07-10,2025,7,delivered,,Lorena Rojas Blanco,rufina.casares@example.com,Barcelona,2025-06-01,f,,Rojas-Navarrete,valencian,Barcelona,medium,4.20,0.20,paypal,paid,EUR,20.14,3.99,24.13,CUR-0142,2.20,30,2025-07-10 23:30:00,2025-07-11 00:08:00,delivered,38,4.03,16.11,t,f,f,t,f,f,f,f,f
ORD-001251,USR-0686,RES-0069,PAY-001251,DEL-001251,2025-09-17 22:09:00,2025-09-17,2025,9,delivered,,Edelmiro Galán Ortega,roxana.fiol@example.com,Valencia,2025-05-09,t,2025-05-09,Baños and Sons,italian,Valencia,medium,3.90,0.20,card,paid,EUR,11.50,1.49,12.99,CUR-0067,7.80,60,2025-09-17 22:17:00,2025-09-17 23:52:00,delivered,95,2.30,9.20,t,f,f,t,f,f,f,f,f
ORD-001252,USR-0895,RES-0050,PAY-001252,DEL-001252,2025-12-09 12:55:00,2025-12-09,2025,12,delivered,,Vera Bautista-Marín,amor.sanjuan@example.com,Barcelona,2025-11-06,f,,Sierra Group,mexican,Barcelona,small_local,4.60,0.15,card,paid,EUR,21.45,3.99,25.44,CUR-0063,6.70,53,2025-12-09 13:09:00,2025-12-09 14:14:00,delivered,65,3.22,18.23,t,f,f,t,f,f,f,f,f
ORD-001253,USR-0333,RES-0027,PAY-001253,DEL-001253,2025-11-02 09:30:00,2025-11-02,2025,11,delivered,,Casemiro Becerra Bejarano,josué.carlos@example.com,Madrid,2024-03-12,f,,"Manrique, Carnero and Fonseca",mexican,Madrid,small_local,4.00,0.15,apple_pay,paid,EUR,49.32,3.99,53.31,CUR-0019,8.30,64,2025-11-02 09:43:00,2025-11-02 11:27:00,delivered,104,7.40,41.92,t,f,f,t,f,f,f,f,f
ORD-001254,USR-0918,RES-0047,PAY-001254,DEL-001254,2025-10-19 15:34:00,2025-10-19,2025,10,delivered,,Tamara Gonzalo Gutiérrez,gema.prado@example.com,Barcelona,2025-07-10,f,,Rojas-Navarrete,valencian,Barcelona,medium,4.20,0.20,card,paid,EUR,41.95,3.99,45.94,CUR-0098,8.00,64,2025-10-19 15:53:00,2025-10-19 17:28:00,delivered,95,8.39,33.56,t,f,f,t,f,f,f,f,f
ORD-001255,USR-1398,RES-0018,PAY-001255,DEL-001255,2024-08-02 16:14:00,2024-08-02,2024,8,delivered,,Lucía Plaza Marín,maura.quintero@example.com,Madrid,2024-07-03,f,,"Leon, Lillo and Naranjo",spanish,Madrid,premium,4.00,0.25,apple_pay,paid,EUR,39.05,3.99,43.04,CUR-0147,6.20,54,2024-08-02 16:31:00,2024-08-02 17:30:00,delivered,59,9.76,29.29,t,f,f,t,f,f,f,f,f
ORD-001256,USR-1305,RES-0016,PAY-001256,DEL-001256,2025-09-08 23:19:00,2025-09-08,2025,9,delivered,,Alcides Pallarès Niño,ciríaco.españa@example.com,Valencia,2025-08-08,f,,Calvo Ltd,japanese,Valencia,small_local,4.20,0.15,apple_pay,paid,EUR,49.08,3.99,53.07,CUR-0024,4.20,46,2025-09-08 23:34:00,2025-09-09 00:27:00,delivered,53,7.36,41.72,t,f,f,t,f,f,f,f,f
ORD-001257,USR-1057,RES-0050,PAY-001257,DEL-001257,2025-04-17 14:50:00,2025-04-17,2025,4,delivered,,Vanesa Escamilla Ruiz,margarita.rodriguez@example.com,Barcelona,2024-05-09,f,,Sierra Group,mexican,Barcelona,small_local,4.60,0.15,card,paid,EUR,22.64,3.99,26.63,CUR-0188,8.40,69,2025-04-17 15:10:00,2025-04-17 16:16:00,delivered,66,3.40,19.24,t,f,f,f,f,f,f,f,f
ORD-001258,USR-0977,RES-0074,PAY-001258,DEL-001258,2025-09-09 17:00:00,2025-09-09,2025,9,cancelled,damaged_food,Mauricio Mendez Torralba,anita.vergara@example.com,Valencia,2025-06-02,f,,"Nicolau, Moliner and Escalona",mediterranean,Valencia,small_local,4.90,0.15,google_pay,refunded,EUR,60.99,3.99,64.98,CUR-0154,3.30,51,,,cancelled,,9.15,51.84,f,t,t,f,f,f,f,f,f
ORD-001259,USR-0409,RES-0050,PAY-001259,DEL-001259,2024-08-02 16:28:00,2024-08-02,2024,8,delivered,,Reina Ángel Toro,julia.camino@example.com,Barcelona,2024-04-29,t,2024-04-29,Sierra Group,mexican,Barcelona,small_local,4.60,0.15,paypal,paid,EUR,15.78,0.00,15.78,CUR-0055,1.80,36,2024-08-02 16:44:00,2024-08-02 17:27:00,delivered,43,2.37,13.41,t,f,f,t,f,f,f,f,f
ORD-001260,USR-1340,RES-0053,PAY-001260,DEL-001260,2025-05-15 09:35:00,2025-05-15,2025,5,delivered,,María Cristina del Guardia,encarnacion.menéndez@example.com,Valencia,2025-02-17,t,2025-02-17,"Gomila, Roma and Castells",mexican,Valencia,medium,4.80,0.20,card,paid,EUR,30.36,0.00,30.36,CUR-0018,3.10,29,2025-05-15 09:47:00,2025-05-15 10:50:00,delivered,63,6.07,24.29,t,f,f,t,f,f,f,f,f
ORD-001261,USR-1088,RES-0033,PAY-001261,DEL-001261,2024-05-11 13:47:00,2024-05-11,2024,5,delivered,,Lara Ariño Mayo,bernarda.alcántara@example.com,Barcelona,2024-01-09,f,,Puig-Bartolomé,spanish,Barcelona,small_local,4.20,0.15,apple_pay,paid,EUR,53.49,3.99,57.48,CUR-0243,5.10,52,2024-05-11 14:05:00,2024-05-11 15:07:00,delivered,62,8.02,45.47,t,f,f,t,f,f,f,f,f
ORD-001262,USR-0423,RES-0031,PAY-001262,DEL-001262,2025-11-05 22:22:00,2025-11-05,2025,11,delivered,,Eustaquio Nogueira-Campoy,hilario.correa@example.com,Madrid,2024-07-13,f,,Guitart-Torrijos,mexican,Madrid,small_local,4.90,0.15,apple_pay,paid,EUR,45.96,3.99,49.95,CUR-0114,9.30,68,2025-11-05 22:32:00,2025-11-05 23:53:00,delivered,81,6.89,39.07,t,f,f,t,f,f,f,f,f
ORD-001263,USR-0242,RES-0063,PAY-001263,DEL-001263,2025-03-05 15:43:00,2025-03-05,2025,3,delivered,,Ana Sofía Aragonés Vara,lisandro.hoz@example.com,Valencia,2024-09-06,f,,Arce PLC,mediterranean,Valencia,small_local,4.30,0.15,google_pay,paid,EUR,55.96,3.99,59.95,CUR-0001,8.40,56,2025-03-05 15:51:00,2025-03-05 16:48:00,delivered,57,8.39,47.57,t,f,f,t,f,f,f,f,f
ORD-001264,USR-0136,RES-0034,PAY-001264,DEL-001264,2025-12-08 17:19:00,2025-12-08,2025,12,delivered,,María Ángeles Amat,javi.saez@example.com,Valencia,2024-09-30,t,2024-09-30,Delgado PLC,mexican,Valencia,medium,4.20,0.20,paypal,paid,EUR,65.96,0.00,65.96,CUR-0210,5.70,57,2025-12-08 17:34:00,2025-12-08 19:02:00,delivered,88,13.19,52.77,t,f,f,t,f,f,f,f,f
ORD-001265,USR-0407,RES-0076,PAY-001265,DEL-001265,2025-11-18 17:34:00,2025-11-18,2025,11,delivered,,Íñigo Mateo Escamilla Calleja,jerónimo.avilés@example.com,Madrid,2025-10-25,t,2025-10-25,Diego Group,valencian,Madrid,medium,4.90,0.20,paypal,paid,EUR,21.25,0.00,21.25,CUR-0091,5.00,42,2025-11-18 17:43:00,2025-11-18 18:32:00,delivered,49,4.25,17.00,t,f,f,t,f,f,f,f,f
ORD-001266,USR-0606,RES-0069,PAY-001266,DEL-001266,2024-05-22 11:21:00,2024-05-22,2024,5,delivered,,Tamara de Molins,paulino.luís@example.com,Valencia,2024-03-10,f,,Baños and Sons,italian,Valencia,medium,3.90,0.20,paypal,paid,EUR,58.49,3.99,62.48,CUR-0118,7.40,63,2024-05-22 11:31:00,2024-05-22 12:31:00,delivered,60,11.70,46.79,t,f,f,f,f,f,f,f,f
ORD-001267,USR-0272,RES-0017,PAY-001267,DEL-001267,2025-09-09 23:38:00,2025-09-09,2025,9,delivered,,Nando Sala Franco,pastora.carrera@example.com,Madrid,2024-09-15,f,,"Velasco, Llorente and Nadal",japanese,Madrid,small_local,4.30,0.15,google_pay,paid,EUR,51.23,3.99,55.22,CUR-0057,3.50,48,2025-09-09 23:53:00,2025-09-10 00:36:00,delivered,43,7.68,43.55,t,f,f,f,f,f,f,f,f
ORD-001268,USR-0713,RES-0018,PAY-001268,DEL-001268,2025-05-02 11:53:00,2025-05-02,2025,5,cancelled,late_delivery,Benigno Castells Belda,yaiza.palomo@example.com,Madrid,2025-04-06,f,,"Leon, Lillo and Naranjo",spanish,Madrid,premium,4.00,0.25,apple_pay,refunded,EUR,53.95,3.99,57.94,CUR-0161,2.40,43,,,cancelled,,13.49,40.46,f,t,t,f,f,f,f,f,f
ORD-001269,USR-1200,RES-0067,PAY-001269,DEL-001269,2025-07-01 15:12:00,2025-07-01,2025,7,delivered,,Fermín Pacheco Blasco,hernando.bermudez@example.com,Barcelona,2024-03-17,t,2024-03-17,Canet-Mate,mediterranean,Barcelona,small_local,4.00,0.15,apple_pay,paid,EUR,28.85,0.00,28.85,CUR-0059,5.70,52,2025-07-01 15:23:00,2025-07-01 16:21:00,delivered,58,4.33,24.52,t,f,f,t,f,f,f,f,f
ORD-001270,USR-0628,RES-0053,PAY-001270,DEL-001270,2024-12-02 18:28:00,2024-12-02,2024,12,delivered,,Nilo Lago Montesinos,alejo.jordán@example.com,Valencia,2024-10-29,f,,"Gomila, Roma and Castells",mexican,Valencia,medium,4.80,0.20,card,paid,EUR,61.79,3.99,65.78,CUR-0002,4.00,45,2024-12-02 18:42:00,2024-12-02 19:23:00,delivered,41,12.36,49.43,t,f,f,f,f,f,f,f,f
ORD-001271,USR-1348,RES-0038,PAY-001271,DEL-001271,2024-11-07 10:10:00,2024-11-07,2024,11,delivered,,Gisela Sarmiento Llorente,albert.figueras@example.com,Madrid,2024-06-30,f,,Gras and Sons,japanese,Madrid,medium,4.00,0.20,paypal,paid,EUR,61.04,3.99,65.03,CUR-0060,8.00,53,2024-11-07 10:30:00,2024-11-07 11:23:00,delivered,53,12.21,48.83,t,f,f,f,f,f,f,f,f
ORD-001272,USR-0412,RES-0017,PAY-001272,DEL-001272,2025-07-20 11:02:00,2025-07-20,2025,7,delivered,,Nicodemo Esteve Barreda,basilio.aguilar@example.com,Madrid,2024-05-18,f,,"Velasco, Llorente and Nadal",japanese,Madrid,small_local,4.30,0.15,card,paid,EUR,8.60,3.99,12.59,CUR-0010,9.00,61,2025-07-20 11:13:00,2025-07-20 12:50:00,delivered,97,1.29,7.31,t,f,f,t,f,f,f,f,f
ORD-001273,USR-0931,RES-0017,PAY-001273,DEL-001273,2025-09-09 16:01:00,2025-09-09,2025,9,delivered,,Lupe Méndez Roma,maxi.alcolea@example.com,Madrid,2024-01-31,f,,"Velasco, Llorente and Nadal",japanese,Madrid,small_local,4.30,0.15,apple_pay,paid,EUR,31.20,3.99,35.19,CUR-0083,1.20,35,2025-09-09 16:15:00,2025-09-09 16:47:00,delivered,32,4.68,26.52,t,f,f,f,f,f,f,f,f
ORD-001274,USR-0615,RES-0019,PAY-001274,DEL-001274,2025-09-13 17:36:00,2025-09-13,2025,9,delivered,,Cloe Jáuregui Gutiérrez,joel.márquez@example.com,Madrid,2024-07-23,f,,Barriga-Sosa,valencian,Madrid,small_local,4.80,0.15,paypal,paid,EUR,54.84,3.99,58.83,CUR-0075,2.50,29,2025-09-13 17:44:00,2025-09-13 18:37:00,delivered,53,8.23,46.61,t,f,f,t,f,f,f,f,f
ORD-001275,USR-0886,RES-0021,PAY-001275,DEL-001275,2025-08-24 22:44:00,2025-08-24,2025,8,delivered,,Ariel Clotilde Jiménez Casal,jaime.diaz@example.com,Valencia,2025-05-15,t,2025-05-15,"Zaragoza, Niño and Cervantes",japanese,Valencia,medium,4.60,0.20,apple_pay,paid,EUR,35.89,0.00,35.89,CUR-0163,9.10,73,2025-08-24 23:00:00,2025-08-25 00:18:00,delivered,78,7.18,28.71,t,f,f,t,f,f,f,f,f
ORD-001276,USR-0089,RES-0043,PAY-001276,DEL-001276,2025-04-10 09:23:00,2025-04-10,2025,4,delivered,,Clímaco Villegas Teruel,maite.polo@example.com,Valencia,2024-10-19,f,,Soler-Álamo,spanish,Valencia,premium,3.90,0.25,paypal,paid,EUR,12.05,3.99,16.04,CUR-0064,5.80,56,2025-04-10 09:32:00,2025-04-10 09:22:00,delivered,61,3.01,9.04,t,f,f,t,f,t,t,f,t
ORD-001277,USR-1570,RES-0019,PAY-001277,DEL-001277,2024-06-24 14:55:00,2024-06-24,2024,6,delivered,,Elena Tomás Ribera,benigno.vilalta@example.com,Madrid,2024-02-10,f,,Barriga-Sosa,valencian,Madrid,small_local,4.80,0.15,apple_pay,paid,EUR,67.25,3.99,71.24,CUR-0193,4.10,34,2024-06-24 15:10:00,2024-06-24 15:39:00,delivered,29,10.09,57.16,t,f,f,f,f,f,f,f,f
ORD-001278,USR-1347,RES-0015,PAY-001278,DEL-001278,2025-02-04 11:07:00,2025-02-04,2025,2,delivered,,Concepción Chacón Rosales,amor.sanmartín@example.com,Madrid,2025-01-16,f,,Tomé PLC,spanish,Madrid,medium,4.90,0.20,card,paid,EUR,32.56,3.99,36.55,CUR-0233,1.10,37,2025-02-04 11:25:00,2025-02-04 12:06:00,delivered,41,6.51,26.05,t,f,f,t,f,f,f,f,f
ORD-001279,USR-1230,RES-0057,PAY-001279,DEL-001279,2025-01-08 22:30:00,2025-01-08,2025,1,delivered,,Leticia Arjona,anastasia.cervantes@example.com,Madrid,2024-06-29,t,2024-06-29,Estrada-Coll,japanese,Madrid,medium,4.30,0.20,apple_pay,paid,EUR,41.86,0.00,41.86,CUR-0239,3.30,39,2025-01-08 22:45:00,2025-01-08 23:20:00,delivered,35,8.37,33.49,t,f,f,f,f,f,f,f,f
ORD-001280,USR-0582,RES-0082,PAY-001280,DEL-001280,2025-02-07 11:12:00,2025-02-07,2025,2,delivered,,Lope Gascón,celso.ribes@example.com,Barcelona,2025-01-17,t,2025-01-17,Coll LLC,mediterranean,Barcelona,small_local,3.80,0.15,card,paid,EUR,62.46,0.00,62.46,CUR-0010,8.50,69,2025-02-07 11:32:00,2025-02-07 12:36:00,delivered,64,9.37,53.09,t,f,f,f,f,f,f,f,f
ORD-001281,USR-0433,RES-0042,PAY-001281,DEL-001281,2025-03-18 22:45:00,2025-03-18,2025,3,delivered,,Nerea Cabello Costa,clarisa.jove@example.com,Barcelona,2024-04-22,f,,"Gual, Paredes and Quirós",mexican,Barcelona,small_local,4.10,0.15,card,paid,EUR,23.81,3.99,27.80,CUR-0242,3.00,28,2025-03-18 22:57:00,2025-03-18 23:37:00,delivered,40,3.57,20.24,t,f,f,t,f,f,f,f,f
ORD-001282,USR-1143,RES-0020,PAY-001282,DEL-001282,2024-06-11 18:36:00,2024-06-11,2024,6,cancelled,wrong_items,Remedios Coll Castelló,bernardo.bravo@example.com,Valencia,2024-04-15,f,,"Marquez, Valcárcel and Sanabria",italian,Valencia,premium,4.00,0.25,card,refunded,EUR,47.02,3.99,51.01,CUR-0109,9.20,72,,,cancelled,,11.76,35.27,f,t,t,f,f,f,f,f,f
ORD-001283,USR-1000,RES-0070,PAY-001283,DEL-001283,2025-11-13 19:03:00,2025-11-13,2025,11,delivered,,Rosario Gargallo,anastasio.gil@example.com,Barcelona,2025-10-25,t,2025-10-25,Carrera Ltd,asian fusion,Barcelona,medium,4.50,0.20,apple_pay,paid,EUR,15.09,0.00,15.09,CUR-0145,4.50,47,2025-11-13 19:21:00,2025-11-13 20:13:00,delivered,52,3.02,12.07,t,f,f,t,f,f,f,f,f
ORD-001284,USR-0236,RES-0047,PAY-001284,DEL-001284,2025-12-27 20:45:00,2025-12-27,2025,12,delivered,,Dulce Cantero Farré,elías.perelló@example.com,Barcelona,2025-12-25,t,2025-12-25,Rojas-Navarrete,valencian,Barcelona,medium,4.20,0.20,google_pay,paid,EUR,10.52,1.49,12.01,CUR-0123,7.10,59,2025-12-27 20:56:00,2025-12-27 21:51:00,delivered,55,2.10,8.42,t,f,f,f,f,f,f,f,f
ORD-001285,USR-1549,RES-0067,PAY-001285,DEL-001285,2025-02-12 18:51:00,2025-02-12,2025,2,delivered,,Máximo Flores Barragán,natalia.diego@example.com,Barcelona,2024-07-17,f,,Canet-Mate,mediterranean,Barcelona,small_local,4.00,0.15,paypal,paid,EUR,44.56,3.99,48.55,CUR-0225,7.50,62,2025-02-12 19:02:00,2025-02-12 19:59:00,delivered,57,6.68,37.88,t,f,f,f,f,f,f,f,f
ORD-001286,USR-1001,RES-0043,PAY-001286,DEL-001286,2024-12-02 23:36:00,2024-12-02,2024,12,delivered,,Ovidio Carrión,selena.bueno@example.com,Valencia,2024-09-06,f,,Soler-Álamo,spanish,Valencia,premium,3.90,0.25,card,paid,EUR,25.02,3.99,29.01,CUR-0099,8.90,62,2024-12-02 23:56:00,2024-12-03 00:55:00,delivered,59,6.26,18.77,t,f,f,f,f,f,f,f,f
ORD-001287,USR-1449,RES-0067,PAY-001287,DEL-001287,2025-04-16 16:36:00,2025-04-16,2025,4,delivered,,Lupita Arana Acevedo,jacinto.vallejo@example.com,Barcelona,2025-03-12,f,,Canet-Mate,mediterranean,Barcelona,small_local,4.00,0.15,google_pay,paid,EUR,35.88,3.99,39.87,CUR-0158,6.10,56,2025-04-16 16:55:00,2025-04-16 18:24:00,delivered,89,5.38,30.50,t,f,f,t,f,f,f,f,f
ORD-001288,USR-0418,RES-0067,PAY-001288,DEL-001288,2024-04-03 13:41:00,2024-04-03,2024,4,delivered,,Flavia Romero Marcos,maría teresa.martí@example.com,Barcelona,2024-02-03,f,,Canet-Mate,mediterranean,Barcelona,small_local,4.00,0.15,google_pay,paid,EUR,56.87,3.99,60.86,CUR-0078,4.80,53,2024-04-03 13:52:00,2024-04-03 14:53:00,delivered,61,8.53,48.34,t,f,f,t,f,f,f,f,f
ORD-001289,USR-1144,RES-0075,PAY-001289,DEL-001289,2025-04-12 14:44:00,2025-04-12,2025,4,delivered,,Saturnina Hernando,eufemia.ripoll@example.com,Valencia,2024-04-28,t,2024-04-28,Lladó Group,mexican,Valencia,medium,3.80,0.20,card,paid,EUR,47.14,0.00,47.14,CUR-0203,7.40,55,2025-04-12 15:03:00,2025-04-12 15:56:00,delivered,53,9.43,37.71,t,f,f,f,f,f,f,f,f
ORD-001290,USR-0163,RES-0026,PAY-001290,DEL-001290,2024-10-31 15:39:00,2024-10-31,2024,10,delivered,,Gonzalo Beltran Abellán,teófila.aparicio@example.com,Valencia,2024-10-20,t,2024-10-20,Paniagua-Pinedo,japanese,Valencia,premium,4.00,0.25,paypal,paid,EUR,53.63,0.00,53.63,CUR-0214,7.20,69,2024-10-31 15:52:00,2024-10-31 16:59:00,delivered,67,13.41,40.22,t,f,f,f,f,f,f,f,f
ORD-001291,USR-0082,RES-0022,PAY-001291,DEL-001291,2025-05-31 23:56:00,2025-05-31,2025,5,delivered,,Gaspar Casado Gonzalez,chuy.nebot@example.com,Valencia,2025-03-29,f,,"Gonzalez, Godoy and Ribera",spanish,Valencia,premium,4.80,0.25,google_pay,paid,EUR,56.08,3.99,60.07,CUR-0067,6.10,65,2025-06-01 00:12:00,2025-06-01 01:13:00,delivered,61,14.02,42.06,t,f,f,f,f,f,f,f,f
ORD-001292,USR-1444,RES-0074,PAY-001292,DEL-001292,2025-09-24 20:27:00,2025-09-24,2025,9,delivered,,Guillermo Ribes-Goñi,fortunata.ros@example.com,Valencia,2024-04-13,f,,"Nicolau, Moliner and Escalona",mediterranean,Valencia,small_local,4.90,0.15,apple_pay,paid,EUR,57.92,3.99,61.91,CUR-0124,6.80,53,2025-09-24 20:47:00,2025-09-24 22:14:00,delivered,87,8.69,49.23,t,f,f,t,f,f,f,f,f
ORD-001293,USR-0769,RES-0072,PAY-001293,DEL-001293,2025-11-05 11:44:00,2025-11-05,2025,11,delivered,,Gonzalo Reig,florencio.arnal@example.com,Barcelona,2024-11-24,f,,Manzanares Ltd,mexican,Barcelona,small_local,4.00,0.15,google_pay,paid,EUR,59.61,3.99,63.60,CUR-0144,8.80,69,,,delivered,90,8.94,50.67,t,f,f,t,f,f,f,f,f
